,t,s
11534,11.534,1.366413563191805
11535,11.535,1.3776232159320412
11536,11.536,1.3888753099021998
11537,11.537,1.4001677857286017
11538,11.538,1.4114985136163358
11539,11.539,1.4228652921357392
11540,11.540000000000001,1.434265847042865
11541,11.541,1.4456978301375178
11542,11.542,1.4571588181627124
11543,11.543000000000001,1.4686463117493156
11544,11.544,1.4801577344099868
11545,11.545,1.4916904315864978
11546,11.546,1.5032416697547253
11547,11.547,1.5148086355916526
11548,11.548,1.526388435208922
11549,11.549,1.5379780934574925
11550,11.55,1.549574553308128
11551,11.551,1.56117467531247
11552,11.552,1.5727752371496082
11553,11.553,1.584372933263067
11554,11.554,1.5959643745932275
11555,11.555,1.6075460884102641
11556,11.556000000000001,1.619114518252666
11557,11.557,1.6306660239765252
11558,11.558,1.6421968819207045
11559,11.559000000000001,1.6537032851930602
11560,11.56,1.6651813440828034
11561,11.561,1.6766270866041821
11562,11.562,1.6880364591764228
11563,11.563,1.6994053274450016
11564,11.564,1.7107294772490405
11565,11.565,1.7220046157396882
11566,11.566,1.7332263726540225
11567,11.567,1.744390301749025
11568,11.568,1.7554918823998964
11569,11.569,1.766526521366779
11570,11.57,1.7774895547337872
11571,11.571,1.788376250023913
11572,11.572000000000001,1.799181808493151
11573,11.573,1.8099013676068065
11574,11.574,1.8205300037007375
11575,11.575000000000001,1.8310627348297472
11576,11.576,1.841494523805116
11577,11.577,1.8518202814227358
11578,11.578,1.86203486988292
11579,11.579,1.872133106402448
11580,11.58,1.8821097670189604
11581,11.581,1.891959590587254
11582,11.582,1.9016772829664776
11583,11.583,1.9112575213967051
11584,11.584,1.9206949590627151
11585,11.585,1.929984229842236
11586,11.586,1.9391199532352357
11587,11.587,1.9480967394702726
11588,11.588000000000001,1.9569091947831365
11589,11.589,1.96555192686246
11590,11.59,1.9740195504562001
11591,11.591000000000001,1.982306693132256
11592,11.592,1.9904080011857397
11593,11.593,1.9983181456847752
11594,11.594,2.006031828645947
11595,11.595,2.0135437893298684
11596,11.596,2.0208488106466147
11597,11.597,2.027941725660141
11598,11.598,2.0348174241801074
11599,11.599,2.0414708594288915
11600,11.6,2.047897054771015
11601,11.601,2.0540911104915285
11602,11.602,2.0600482106094185
11603,11.603,2.065763629711544
11604,11.604000000000001,2.0712327397921295
11605,11.605,2.076451017082389
11606,11.606,2.081414048854491
11607,11.607000000000001,2.0861175401836833
11608,11.608,2.0905573206521337
11609,11.609,2.0947293509777976
11610,11.61,2.0986297295514205
11611,11.611,2.1022546988646993
11612,11.612,2.105600651812543
11613,11.613,2.1086641378523923
11614,11.614,2.1114418690036283
11615,11.615,2.1139307256702695
11616,11.616,2.1161277622703296
11617,11.617,2.1180302126555395
11618,11.618,2.1196354953054564
11619,11.619,2.1209412182804344
11620,11.620000000000001,2.1219451839184122
11621,11.621,2.122645393261046
11622,11.622,2.1230400501953404
11623,11.623000000000001,2.123127565297634
11624,11.624,2.122906559367549
11625,11.625,2.1223758666403367
11626,11.626,2.121534537666922
11627,11.627,2.1203818418518865
11628,11.628,2.1189172696405927
11629,11.629,2.1171405343476892
11630,11.63,2.1150515736202844
11631,11.631,2.11265055053018
11632,11.632,2.109937854290681
11633,11.633000000000001,2.106914100594643
11634,11.634,2.1035801315715954
11635,11.635,2.0999370153629475
11636,11.636000000000001,2.0959860453154886
11637,11.637,2.09172873879457
11638,11.638,2.087166835619543
11639,11.639000000000001,2.0823022961252065
11640,11.64,2.077137298854171
11641,11.641,2.071674237886176
11642,11.642,2.0659157198115157
11643,11.643,2.0598645603567878
11644,11.644,2.05352378067223
11645,11.645,2.046896603290879
11646,11.646,2.039986447770761
11647,11.647,2.032796926032192
11648,11.648,2.025331837403098
11649,11.649000000000001,2.01759516338607
11650,11.65,2.0095910621615576
11651,11.651,2.001323862842259
11652,11.652000000000001,1.9927980594943573
11653,11.653,1.9840183049417588
11654,11.654,1.9749894043699243
11655,11.655,1.9657163087462812
11656,11.656,1.9562041080744603
11657,11.657,1.9464580244998884
11658,11.658,1.936483405284345
11659,11.659,1.9262857156672732
11660,11.66,1.9158705316315596
11661,11.661,1.9052435325915038
11662,11.662,1.8944104940205564
11663,11.663,1.8833772800362507
11664,11.664,1.8721498359594406
11665,11.665000000000001,1.86073418086477
11666,11.666,1.8491364001388244
11667,11.667,1.8373626380620829
11668,11.668000000000001,1.8254190904303227
